model,scene,orig,new,shift,pred,miss,away_pred,feat_dist,null_feat_dist
raw_single_channel_phase_gat_team_mean_seed11,326,1,0,-0.1646,0,False,1,21.3042,15.96
raw_single_channel_phase_gat_team_mean_seed11,321,1,0,-0.1549,0,False,1,21.5466,16.7314
raw_single_channel_phase_gat_team_mean_seed11,199,1,0,-0.2414,0,False,1,31.0754,20.8922
raw_single_channel_phase_gat_team_mean_seed11,121,2,1,-0.3473,1,False,2,45.1656,31.7538
raw_single_channel_phase_gat_team_mean_seed11,19,0,1,0.2047,1,False,0,34.4237,15.0264
raw_single_channel_phase_gat_team_mean_seed11,229,0,1,0.113,1,False,0,19.4421,14.3051
raw_single_channel_phase_gat_team_mean_seed11,412,1,2,0.341,1,True,1,43.9928,48.2292
raw_single_channel_phase_gat_team_mean_seed11,284,1,2,0.1404,1,True,1,17.2074,16.9657
raw_single_channel_phase_gat_team_mean_seed11,333,0,1,0.1323,1,False,0,18.206,16.3619
raw_single_channel_phase_gat_team_mean_seed11,163,1,0,-0.0806,0,False,1,14.0873,9.3877
raw_single_channel_phase_gat_team_mean_seed11,233,0,1,0.2227,1,False,0,31.6417,19.0193
raw_single_channel_phase_gat_team_mean_seed11,33,0,1,0.3543,1,False,0,45.3196,24.6288
raw_single_channel_phase_gat_team_mean_seed11,391,1,2,0.334,2,False,1,38.9093,32.1359
raw_single_channel_phase_gat_team_mean_seed11,347,1,0,-0.2348,0,False,1,35.9119,23.3038
raw_single_channel_phase_gat_team_mean_seed11,176,1,0,-0.3402,0,False,1,42.395,40.1262
raw_single_channel_phase_gat_team_mean_seed11,148,1,2,0.3139,2,False,1,45.6482,39.9935
raw_single_channel_phase_gat_team_mean_seed11,170,1,0,-0.3169,0,False,1,35.3164,30.9968
raw_single_channel_phase_gat_team_mean_seed11,359,1,0,-0.2691,0,False,1,35.1706,23.7938
raw_single_channel_phase_gat_team_mean_seed11,160,1,0,-0.1424,0,False,1,19.4285,18.4064
raw_single_channel_phase_gat_team_mean_seed11,403,1,2,0.3274,1,True,1,41.5474,40.4866
raw_single_channel_phase_gat_team_mean_seed11,180,1,0,-0.352,0,False,1,39.9173,
raw_single_channel_phase_gat_team_mean_seed11,38,0,1,0.2519,1,False,0,36.6564,18.6385
raw_single_channel_phase_gat_team_mean_seed11,346,1,0,-0.2288,0,False,1,34.3736,20.9374
raw_single_channel_phase_gat_team_mean_seed11,274,1,0,-0.2771,0,False,1,37.0092,31.3067
raw_single_channel_phase_gat_team_mean_seed11,113,2,1,-0.3864,1,False,2,47.9074,40.9938
raw_single_channel_phase_gat_team_mean_seed11,323,1,0,-0.1563,0,False,1,21.8001,20.5286
raw_single_channel_phase_gat_team_mean_seed11,177,1,0,-0.3451,0,False,1,43.3688,42.3333
raw_single_channel_phase_gat_team_mean_seed11,383,1,0,-0.2778,0,False,1,30.3195,21.45
raw_single_channel_phase_gat_team_mean_seed11,42,1,0,-0.0942,0,False,1,15.9888,17.3529
raw_single_channel_phase_gat_team_mean_seed11,325,1,0,-0.1884,0,False,1,24.15,17.1227
raw_single_channel_phase_gat_team_mean_seed11,367,1,0,-0.2485,0,False,1,33.3205,18.16
raw_single_channel_phase_gat_team_mean_seed11,13,0,1,0.1076,1,False,0,22.1519,11.4216
raw_single_channel_phase_gat_team_mean_seed11,138,1,2,0.0835,1,True,1,12.5504,14.2947
raw_single_channel_phase_gat_team_mean_seed11,372,1,0,-0.2403,0,False,1,29.5156,23.5997
raw_single_channel_phase_gat_team_mean_seed11,207,1,2,0.3165,1,True,1,38.7225,38.6999
raw_single_channel_phase_gat_team_mean_seed11,219,1,0,-0.0553,0,False,1,12.8002,9.6226
raw_single_channel_phase_gat_team_mean_seed11,407,1,2,0.3342,1,True,1,42.4675,46.1305
raw_single_channel_phase_gat_team_mean_seed11,136,1,2,0.0841,1,True,1,13.868,15.6225
raw_single_channel_phase_gat_team_mean_seed11,400,1,2,0.3189,1,True,1,37.9123,31.8481
raw_single_channel_phase_gat_team_mean_seed11,152,1,0,-0.3212,0,False,1,45.2635,43.5177
raw_single_channel_phase_gat_team_mean_seed11,267,1,0,-0.0611,0,False,1,9.9139,9.2463
raw_single_channel_phase_gat_team_mean_seed11,12,0,1,0.0928,1,False,0,18.7343,10.8795
raw_single_channel_phase_gat_team_mean_seed11,193,0,1,0.0441,1,False,0,7.6223,8.8465
raw_single_channel_phase_gat_team_mean_seed11,337,0,1,0.0828,1,False,0,15.7782,10.8932
raw_single_channel_phase_gat_team_mean_seed11,356,1,0,-0.2687,0,False,1,37.0844,27.4606
raw_single_channel_phase_gat_team_mean_seed11,237,0,1,0.3017,1,False,0,42.1013,22.8657
raw_single_channel_phase_gat_team_mean_seed11,307,1,2,0.2421,1,True,1,26.3029,20.657
raw_single_channel_phase_gat_team_mean_seed11,332,0,1,0.1289,1,False,0,17.8515,14.4466
raw_single_channel_phase_gat_team_mean_seed11,296,2,1,-0.0435,1,False,2,7.2124,10.4216
raw_single_channel_phase_gat_team_mean_seed11,354,1,0,-0.2682,0,False,1,37.4837,24.7997
raw_single_channel_phase_gat_team_mean_seed11,297,1,2,0.0427,2,False,2,7.5724,7.0145
raw_single_channel_phase_gat_team_mean_seed11,133,1,2,0.0811,1,True,1,11.4018,14.6006
raw_single_channel_phase_gat_team_mean_seed11,299,1,2,0.1593,2,False,1,22.8907,17.621
raw_single_channel_phase_gat_team_mean_seed11,129,2,1,-0.039,1,False,1,6.9954,6.5889
raw_single_channel_phase_gat_team_mean_seed11,258,1,0,-0.0352,0,False,0,8.368,7.1334
raw_single_channel_phase_gat_team_mean_seed11,242,0,1,0.3275,1,False,0,45.256,27.7775
raw_single_channel_phase_gat_team_mean_seed11,205,1,2,0.2701,1,True,1,29.3999,26.6167
raw_single_channel_phase_gat_team_mean_seed11,123,2,1,-0.2617,1,False,2,39.4289,23.5356
raw_single_channel_phase_gat_team_mean_seed11,295,2,1,-0.0559,1,False,2,11.7563,11.8922
raw_single_channel_phase_gat_team_mean_seed11,120,2,1,-0.3842,1,False,2,45.3347,37.3484
raw_single_channel_phase_gat_team_mean_seed11,318,1,0,-0.2885,0,False,1,34.7762,22.6431
raw_single_channel_phase_gat_team_mean_seed11,21,0,1,0.2295,1,False,0,38.0716,16.7874
raw_single_channel_phase_gat_team_mean_seed11,264,1,0,-0.0488,0,False,1,8.8237,7.8004
raw_single_channel_phase_gat_team_mean_seed11,220,1,0,-0.0637,0,False,1,15.8385,11.0308
raw_single_channel_phase_gat_team_mean_seed11,290,1,2,0.0393,2,False,2,4.2649,8.4913
raw_single_channel_phase_gat_team_mean_seed11,218,1,0,-0.0483,0,False,1,10.8955,7.9179
raw_single_channel_phase_gat_team_mean_seed11,134,1,2,0.0843,1,True,1,12.8664,12.9404
raw_single_channel_phase_gat_team_mean_seed11,201,1,0,-0.3353,0,False,1,35.1086,26.633
raw_single_channel_phase_gat_team_mean_seed11,162,1,0,-0.0809,0,False,1,10.3037,12.0804
raw_single_channel_phase_gat_team_mean_seed11,175,1,0,-0.3363,0,False,1,42.6602,37.1506
raw_single_channel_phase_gat_team_mean_seed11,331,0,1,0.1276,1,False,0,17.5185,15.7219
raw_single_channel_phase_gat_team_mean_seed11,169,1,0,-0.2963,0,False,1,35.9019,33.2645
raw_single_channel_phase_gat_team_mean_seed11,8,0,1,0.0743,0,True,0,11.052,10.9047
raw_single_channel_phase_gat_team_mean_seed11,58,2,1,-0.3774,1,False,2,37.71,30.4982
raw_single_channel_phase_gat_team_mean_seed11,196,1,0,-0.1135,0,False,1,19.7687,16.856
raw_single_channel_phase_gat_team_mean_seed11,303,1,2,0.2766,2,False,1,36.3943,22.0927
raw_single_channel_phase_gat_team_mean_seed11,360,1,0,-0.2677,0,False,1,34.712,21.6506
raw_single_channel_phase_gat_team_mean_seed11,399,1,2,0.3127,1,True,1,36.4359,31.3023
raw_single_channel_phase_gat_team_mean_seed11,388,1,0,-0.3468,1,True,1,35.4761,35.7721
raw_single_channel_phase_gat_team_mean_seed11,386,1,0,-0.3122,0,False,1,34.8716,29.0535
raw_single_channel_phase_gat_team_mean_seed11,390,1,2,0.3477,1,True,1,37.5256,34.4969
raw_single_channel_phase_gat_team_mean_seed11,304,1,2,0.266,2,False,1,36.2,19.9403
raw_single_channel_phase_gat_team_mean_seed11,203,1,2,0.3098,1,True,1,27.3465,29.5185
raw_single_channel_phase_gat_team_mean_seed11,37,0,1,0.3196,1,False,0,43.9371,22.2446
raw_single_channel_phase_gat_team_mean_seed11,166,1,0,-0.1368,0,False,1,19.2481,20.1058
raw_single_channel_phase_gat_team_mean_seed11,397,1,2,0.305,1,True,1,33.0121,30.2606
raw_single_channel_phase_gat_team_mean_seed11,155,1,0,-0.2876,0,False,1,45.3891,40.3997
raw_single_channel_phase_gat_team_mean_seed11,420,1,0,-0.319,0,False,1,53.6675,31.2997
raw_single_channel_phase_gat_team_mean_seed11,280,1,2,0.252,1,True,1,20.8146,19.2771
raw_single_channel_phase_gat_team_mean_seed11,147,1,2,0.2786,1,True,1,41.0411,31.8931
raw_single_channel_phase_gat_team_mean_seed11,314,1,2,0.3368,1,True,1,35.5038,37.1718
raw_single_channel_phase_gat_team_mean_seed11,185,1,0,-0.1948,0,False,1,26.754,20.3039
raw_single_channel_phase_gat_team_mean_seed11,382,1,0,-0.2712,0,False,1,29.0254,20.9167
raw_single_channel_phase_gat_team_mean_seed11,329,0,1,0.0816,1,False,0,14.3684,12.8231
raw_single_channel_phase_gat_team_mean_seed11,221,1,0,-0.0746,0,False,1,15.0065,14.9651
raw_single_channel_phase_gat_team_mean_seed11,366,1,0,-0.2538,0,False,1,33.0256,17.9257
raw_single_channel_phase_gat_team_mean_seed11,151,1,0,-0.3358,0,False,1,45.8162,44.8655
raw_single_channel_phase_gat_team_mean_seed11,56,2,1,-0.3398,1,False,2,37.8524,29.3344
raw_single_channel_phase_gat_team_mean_seed11,44,1,0,-0.2131,0,False,1,28.2081,26.1997
raw_single_channel_phase_gat_team_mean_seed11,252,0,1,0.278,1,False,0,38.0393,22.5552
raw_single_channel_phase_gat_team_mean_seed11,273,1,0,-0.2636,0,False,1,35.177,28.7543
raw_single_channel_phase_gat_team_mean_seed11,374,1,0,-0.2514,0,False,1,26.6091,22.5469
raw_single_channel_phase_gat_team_mean_seed11,57,2,1,-0.3619,1,False,2,38.2001,29.9221
raw_single_channel_phase_gat_team_mean_seed11,150,1,0,-0.3564,0,False,1,47.4562,
raw_single_channel_phase_gat_team_mean_seed11,301,1,2,0.2715,2,False,1,29.8391,20.6503
raw_single_channel_phase_gat_team_mean_seed11,189,1,0,-0.1127,0,False,1,18.1398,16.7601
raw_single_channel_phase_gat_team_mean_seed11,4,1,0,-0.1672,0,False,1,29.8064,19.2261
raw_single_channel_phase_gat_team_mean_seed11,126,2,1,-0.1324,1,False,2,22.3793,15.7215
raw_single_channel_phase_gat_team_mean_seed11,48,1,2,0.2601,1,True,1,32.5917,22.2216
raw_single_channel_phase_gat_team_mean_seed11,316,1,0,-0.3432,0,False,1,39.9282,27.9259
raw_single_channel_phase_gat_team_mean_seed11,122,2,1,-0.3063,1,False,2,42.2082,28.5307
raw_single_channel_phase_gat_team_mean_seed11,215,1,0,-0.0753,0,False,1,11.5357,12.4469
raw_single_channel_phase_gat_team_mean_seed11,272,1,0,-0.2318,0,False,1,29.272,19.6524
raw_single_channel_phase_gat_team_mean_seed11,225,1,0,-0.0589,0,False,0,9.6393,11.489
raw_single_channel_phase_gat_team_mean_seed11,43,1,0,-0.1517,0,False,1,22.602,27.0107
raw_single_channel_phase_gat_team_mean_seed11,262,1,0,-0.0455,0,False,1,8.4854,7.7193
raw_single_channel_phase_gat_team_mean_seed11,328,1,0,-0.041,0,False,0,8.2993,7.4788
raw_single_channel_phase_gat_team_mean_seed11,394,1,2,0.31,1,True,1,35.047,30.9506
raw_single_channel_phase_gat_team_mean_seed11,29,0,1,0.2623,1,False,0,41.8847,19.3784
raw_single_channel_phase_gat_team_mean_seed11,17,0,1,0.172,1,False,0,28.9887,14.4123
raw_single_channel_phase_gat_team_mean_seed11,414,1,2,0.35,1,True,1,42.9829,
raw_single_channel_phase_gat_team_mean_seed11,389,1,0,-0.3632,1,True,1,36.1874,
raw_single_channel_phase_gat_team_mean_seed11,298,1,2,0.0986,2,False,1,14.0842,16.2305
raw_single_channel_phase_gat_team_mean_seed11,143,1,2,0.1351,1,True,1,20.8294,14.1698
raw_single_channel_phase_gat_team_mean_seed11,50,1,2,0.0716,1,True,1,10.0283,10.5374
raw_single_channel_phase_gat_team_mean_seed11,291,2,1,-0.0368,1,False,1,7.9196,4.2966
raw_single_channel_phase_gat_team_mean_seed11,404,1,2,0.3289,1,True,1,42.0187,42.1678
raw_single_channel_phase_gat_team_mean_seed11,411,1,2,0.3371,1,True,1,42.3827,46.6805
raw_single_channel_phase_gat_team_mean_seed11,54,2,1,-0.2602,1,False,2,29.9383,21.5078
raw_single_channel_phase_gat_team_mean_seed11,188,1,0,-0.1405,0,False,1,20.0886,19.7739
raw_single_channel_phase_gat_team_mean_seed11,231,0,1,0.17,1,False,0,26.8254,16.8607
raw_single_channel_phase_gat_team_mean_seed11,116,2,1,-0.3898,1,False,2,42.0197,39.2143
raw_single_channel_phase_gat_team_mean_seed11,149,1,2,0.3455,2,False,1,49.5116,46.7628
raw_single_channel_phase_gat_team_mean_seed11,186,1,0,-0.1751,0,False,1,23.7137,22.8621
raw_single_channel_phase_gat_team_mean_seed11,183,1,0,-0.2696,0,False,1,36.2961,19.4049
raw_single_channel_phase_gat_team_mean_seed11,349,1,0,-0.2494,0,False,1,40.9141,22.3871
raw_single_channel_phase_gat_team_mean_seed11,114,2,1,-0.3619,1,False,2,47.0316,40.6993
raw_single_channel_phase_gat_team_mean_seed11,306,1,2,0.2452,2,False,1,32.2666,20.6991
raw_single_channel_phase_gat_team_mean_seed11,249,0,1,0.3913,1,False,0,48.5091,24.0367
raw_single_channel_phase_gat_team_mean_seed11,342,1,0,-0.1346,0,False,1,19.2985,14.7399
raw_single_channel_phase_gat_team_mean_seed11,341,1,0,-0.0965,0,False,1,13.4493,12.8036
raw_single_channel_phase_gat_team_mean_seed11,227,0,1,0.0505,1,False,0,10.3984,9.769
raw_single_channel_phase_gat_team_mean_seed11,396,1,2,0.3028,1,True,1,33.0378,29.3393
raw_single_channel_phase_gat_team_mean_seed11,146,1,2,0.2407,1,True,1,33.0949,20.5421
raw_single_channel_phase_gat_team_mean_seed11,286,1,2,0.1056,2,False,1,12.9717,15.2897
raw_single_channel_phase_gat_team_mean_seed11,5,1,0,-0.1003,0,False,1,18.3009,18.5524
raw_single_channel_phase_gat_team_mean_seed11,320,1,0,-0.2005,0,False,1,27.8087,21.4837
raw_single_channel_phase_gat_team_mean_seed11,3,1,0,-0.2363,0,False,1,39.8658,29.9178
raw_single_channel_phase_gat_team_mean_seed11,195,1,0,-0.0741,0,False,1,12.6854,11.1672
raw_single_channel_phase_gat_team_mean_seed11,253,0,1,0.2131,1,False,0,32.0324,20.6224
raw_single_channel_phase_gat_team_mean_seed11,381,1,0,-0.2687,0,False,1,30.6986,21.9693
raw_single_channel_phase_gat_team_mean_seed11,345,1,0,-0.2205,0,False,1,31.7905,18.5676
raw_single_channel_phase_gat_team_mean_seed11,228,0,1,0.0822,1,False,0,15.1375,13.788
raw_single_channel_phase_gat_team_mean_seed11,171,1,0,-0.3212,0,False,1,38.4304,30.2945
raw_single_channel_phase_gat_team_mean_seed11,16,0,1,0.1535,1,False,0,28.6541,14.146
raw_single_channel_phase_gat_team_mean_seed11,168,1,0,-0.2505,0,False,1,32.565,29.9327
raw_single_channel_phase_gat_team_mean_seed11,214,1,0,-0.139,0,False,1,21.7239,23.1313
raw_single_channel_phase_gat_team_mean_seed11,322,1,0,-0.1418,0,False,1,20.6264,19.4837
raw_single_channel_phase_gat_team_mean_seed11,211,1,0,-0.3107,0,False,1,45.6219,29.9232
raw_single_channel_phase_gat_team_mean_seed11,34,0,1,0.3862,1,False,0,45.7017,25.7957
raw_single_channel_phase_gat_team_mean_seed11,235,0,1,0.2676,1,False,0,37.154,21.7595
raw_single_channel_phase_gat_team_mean_seed11,336,0,1,0.1102,1,False,0,18.6044,12.7993
raw_single_channel_phase_gat_team_mean_seed11,271,1,0,-0.1914,0,False,1,22.6457,16.5536
raw_single_channel_phase_gat_team_mean_seed11,250,0,1,0.3796,1,False,0,48.0894,23.5746
raw_single_channel_phase_gat_team_mean_seed11,145,1,2,0.2022,1,True,1,27.8605,19.3951
raw_single_channel_phase_gat_team_mean_seed11,344,1,0,-0.2044,0,False,1,28.4025,21.5781
raw_single_channel_phase_gat_team_mean_seed11,156,1,0,-0.2702,0,False,1,39.2481,35.4368
raw_single_channel_phase_gat_team_mean_seed11,27,0,1,0.2603,1,False,0,42.2443,18.5077
raw_single_channel_phase_gat_team_mean_seed11,243,0,1,0.3319,1,False,0,45.945,27.8975
raw_single_channel_phase_gat_team_mean_seed11,132,1,2,0.0719,1,True,1,11.758,13.8799
raw_single_channel_phase_gat_team_mean_seed11,131,1,2,0.0589,1,True,1,10.015,11.5236
raw_single_channel_phase_gat_team_mean_seed11,124,2,1,-0.2156,1,False,2,33.7628,22.6341
raw_single_channel_phase_gat_team_mean_seed11,282,1,2,0.1842,1,True,1,20.6215,17.4833
raw_single_channel_phase_gat_team_mean_seed11,270,1,0,-0.1332,0,False,1,17.2232,13.8023
raw_single_channel_phase_gat_team_mean_seed11,362,1,0,-0.262,0,False,1,33.5694,19.5479
raw_single_channel_phase_gat_team_mean_seed11,144,1,2,0.1655,1,True,1,25.3537,16.1011
raw_single_channel_phase_gat_team_mean_seed11,268,1,0,-0.0652,0,False,1,11.3553,9.4045
raw_single_channel_phase_gat_team_mean_seed11,181,1,0,-0.3293,0,False,1,40.7149,34.1803
raw_single_channel_phase_gat_team_mean_seed11,338,0,1,0.0561,1,False,0,10.7669,8.955
raw_single_channel_phase_gat_team_mean_seed11,232,0,1,0.1974,1,False,0,28.1787,21.4791
raw_single_channel_phase_gat_team_mean_seed11,204,1,2,0.2811,1,True,1,28.8457,24.4228
raw_single_channel_phase_gat_team_mean_seed11,423,1,0,-0.2889,0,False,1,48.4498,36.6504
raw_single_channel_phase_gat_team_mean_seed11,395,1,2,0.3067,1,True,1,33.8472,29.7357
raw_single_channel_phase_gat_team_mean_seed11,47,1,2,0.3304,1,True,1,33.5997,39.2953
raw_single_channel_phase_gat_team_mean_seed11,313,1,2,0.2873,1,True,1,37.435,34.4282
raw_single_channel_phase_gat_team_mean_seed11,230,0,1,0.1418,1,False,0,25.3868,15.757
raw_single_channel_phase_gat_team_mean_seed11,234,0,1,0.2459,1,False,0,34.6246,21.884
raw_single_channel_phase_gat_team_mean_seed11,276,1,0,-0.2577,0,False,1,36.4371,23.5307
raw_single_channel_phase_gat_team_mean_seed11,302,1,2,0.2843,2,False,1,32.6572,22.9729
raw_single_channel_phase_gat_team_mean_seed11,223,1,0,-0.0839,0,False,1,15.354,17.2799
raw_single_channel_phase_gat_team_mean_seed11,14,0,1,0.12,1,False,0,21.3194,13.486
raw_single_channel_phase_gat_team_mean_seed11,182,1,0,-0.3024,0,False,1,38.4832,25.7901
raw_single_channel_phase_gat_team_mean_seed11,240,0,1,0.3211,1,False,0,45.6604,26.326
raw_single_channel_phase_gat_team_mean_seed11,197,1,0,-0.1521,0,False,1,22.5641,21.4058
raw_single_channel_phase_gat_team_mean_seed11,287,1,2,0.0883,2,False,1,10.5845,13.3919
raw_single_channel_phase_gat_team_mean_seed11,335,0,1,0.1388,1,False,0,18.1508,13.7599
raw_single_channel_phase_gat_team_mean_seed11,139,1,2,0.0849,1,True,1,13.0178,13.5125
raw_single_channel_phase_gat_team_mean_seed11,424,1,0,-0.2838,0,False,1,48.6531,35.2581
raw_single_channel_phase_gat_team_mean_seed11,409,1,2,0.3314,1,True,1,43.1331,46.5388
raw_single_channel_phase_gat_team_mean_seed11,173,1,0,-0.3208,0,False,1,41.2394,31.428
raw_single_channel_phase_gat_team_mean_seed11,340,1,0,-0.0638,0,False,1,9.2539,9.5802
raw_single_channel_phase_gat_team_mean_seed11,30,0,1,0.261,1,False,0,41.3442,19.892
raw_single_channel_phase_gat_team_mean_seed11,137,1,2,0.083,1,True,1,12.4327,15.1224
raw_single_channel_phase_gat_team_mean_seed11,312,1,2,0.241,1,True,1,33.8003,27.6676
raw_single_channel_phase_gat_team_mean_seed11,247,0,1,0.3656,1,False,0,47.4154,26.2098
raw_single_channel_phase_gat_team_mean_seed11,334,0,1,0.1381,1,False,0,20.4241,16.4632
raw_single_channel_phase_gat_team_mean_seed11,263,1,0,-0.0462,0,False,1,8.9104,7.3167
raw_single_channel_phase_gat_team_mean_seed11,174,1,0,-0.3295,0,False,1,42.7597,35.3947
raw_single_channel_phase_gat_team_mean_seed11,357,1,0,-0.2688,0,False,1,35.4058,26.0819
raw_single_channel_phase_gat_team_mean_seed11,285,1,2,0.1219,1,True,1,15.1158,14.2903
raw_single_channel_phase_gat_team_mean_seed11,405,1,2,0.3321,1,True,1,42.4819,43.6522
raw_single_channel_phase_gat_team_mean_seed11,130,1,2,0.0426,1,True,1,8.162,6.6877
raw_single_channel_phase_gat_team_mean_seed11,416,1,0,-0.3599,1,True,1,53.4281,
raw_single_channel_phase_gat_team_mean_seed11,254,0,1,0.1517,1,False,0,25.437,15.5419
raw_single_channel_phase_gat_team_mean_seed11,10,0,1,0.0646,1,False,0,12.1875,8.9641
