model,scene,orig,new,shift,pred,miss,away_pred,feat_dist,null_feat_dist
raw_single_channel_phase_gat_team_mean_seed11,886,1,2,0.3424,1,True,1,28.1098,30.8466
raw_single_channel_phase_gat_team_mean_seed11,5099,2,1,-0.0354,1,False,1,5.8487,6.9067
raw_single_channel_phase_gat_team_mean_seed11,4912,0,1,0.1974,0,True,0,24.1718,18.6198
raw_single_channel_phase_gat_team_mean_seed11,5530,1,0,-0.2166,0,False,1,23.9664,18.6517
raw_single_channel_phase_gat_team_mean_seed11,4407,1,0,-0.1206,0,False,1,19.7475,22.8762
raw_single_channel_phase_gat_team_mean_seed11,654,1,0,-0.0905,0,False,1,17.1672,13.9085
raw_single_channel_phase_gat_team_mean_seed11,2707,1,2,0.2379,2,False,1,40.2017,21.6581
raw_single_channel_phase_gat_team_mean_seed11,680,1,0,-0.3006,0,False,1,29.7407,21.0654
raw_single_channel_phase_gat_team_mean_seed11,3656,1,0,-0.2965,0,False,1,31.4896,25.4073
raw_single_channel_phase_gat_team_mean_seed11,3037,1,2,0.3288,2,False,1,43.1382,42.0059
raw_single_channel_phase_gat_team_mean_seed11,5597,2,1,-0.0688,1,False,1,10.027,11.1443
raw_single_channel_phase_gat_team_mean_seed11,4627,0,1,0.0714,1,False,0,9.5627,9.2992
raw_single_channel_phase_gat_team_mean_seed11,3965,2,1,-0.399,1,False,2,75.9389,38.394
raw_single_channel_phase_gat_team_mean_seed11,6126,0,1,0.1115,1,False,0,18.0239,12.9513
raw_single_channel_phase_gat_team_mean_seed11,5244,0,1,0.3836,1,False,0,46.5071,19.1428
raw_single_channel_phase_gat_team_mean_seed11,5025,0,1,0.1149,1,False,0,18.046,11.8757
raw_single_channel_phase_gat_team_mean_seed11,1518,1,2,0.219,1,True,1,32.7164,20.7205
raw_single_channel_phase_gat_team_mean_seed11,4625,0,1,0.0839,1,False,0,10.27,10.6264
raw_single_channel_phase_gat_team_mean_seed11,4554,1,0,-0.2509,0,False,1,28.3709,30.6398
raw_single_channel_phase_gat_team_mean_seed11,5806,1,0,-0.2729,0,False,1,33.3032,28.6734
raw_single_channel_phase_gat_team_mean_seed11,1216,1,0,-0.35,0,False,1,36.6715,
raw_single_channel_phase_gat_team_mean_seed11,2579,2,1,-0.0918,1,False,2,15.143,9.9436
raw_single_channel_phase_gat_team_mean_seed11,4771,1,2,0.3149,1,True,1,27.7482,20.9093
raw_single_channel_phase_gat_team_mean_seed11,1357,0,1,0.1658,1,False,0,27.6973,13.142
raw_single_channel_phase_gat_team_mean_seed11,5991,1,0,-0.1408,0,False,1,25.2182,22.3734
raw_single_channel_phase_gat_team_mean_seed11,812,1,0,-0.3217,0,False,1,33.6849,26.2821
raw_single_channel_phase_gat_team_mean_seed11,1988,1,2,0.299,1,True,1,29.681,35.9136
raw_single_channel_phase_gat_team_mean_seed11,1679,1,0,-0.3392,0,False,1,31.9197,22.5207
raw_single_channel_phase_gat_team_mean_seed11,1903,1,2,0.2161,1,True,1,27.8079,18.9759
raw_single_channel_phase_gat_team_mean_seed11,4788,2,1,-0.1954,1,False,2,30.2394,19.3091
raw_single_channel_phase_gat_team_mean_seed11,5295,0,1,0.2655,1,False,0,29.6885,30.8786
raw_single_channel_phase_gat_team_mean_seed11,4802,2,1,-0.275,1,False,2,43.2351,21.775
raw_single_channel_phase_gat_team_mean_seed11,6067,1,2,0.2994,1,True,1,32.4247,29.1895
raw_single_channel_phase_gat_team_mean_seed11,5183,1,0,-0.0842,0,False,1,12.4828,9.8079
raw_single_channel_phase_gat_team_mean_seed11,1073,2,1,-0.0352,1,False,1,7.2713,3.6962
raw_single_channel_phase_gat_team_mean_seed11,468,2,1,-0.1146,1,False,2,17.9149,16.4223
raw_single_channel_phase_gat_team_mean_seed11,5075,2,1,-0.2531,1,False,2,34.2167,26.1668
raw_single_channel_phase_gat_team_mean_seed11,6036,1,2,0.2021,2,False,1,23.2562,13.0199
raw_single_channel_phase_gat_team_mean_seed11,1913,1,2,0.3137,1,True,1,36.9227,37.0466
raw_single_channel_phase_gat_team_mean_seed11,2839,0,1,0.197,1,False,0,31.1904,18.7893
raw_single_channel_phase_gat_team_mean_seed11,3610,0,1,0.3908,1,False,0,43.0922,26.6334
raw_single_channel_phase_gat_team_mean_seed11,2445,1,2,0.0358,2,False,1,4.1032,5.5386
raw_single_channel_phase_gat_team_mean_seed11,3132,2,1,-0.3785,1,False,2,40.5168,32.2349
raw_single_channel_phase_gat_team_mean_seed11,4514,1,2,0.1578,1,True,1,22.5312,13.9459
raw_single_channel_phase_gat_team_mean_seed11,5538,1,0,-0.2175,0,False,1,20.4798,21.8341
raw_single_channel_phase_gat_team_mean_seed11,2366,2,1,-0.3598,1,False,2,59.4163,57.621
raw_single_channel_phase_gat_team_mean_seed11,3639,1,2,0.1663,2,False,1,25.6806,17.7712
raw_single_channel_phase_gat_team_mean_seed11,2113,1,0,-0.1616,0,False,1,23.1793,15.6331
raw_single_channel_phase_gat_team_mean_seed11,4667,1,0,-0.1434,0,False,1,20.3569,14.2699
raw_single_channel_phase_gat_team_mean_seed11,5409,1,2,0.2008,1,True,1,19.5587,14.2338
raw_single_channel_phase_gat_team_mean_seed11,4264,1,0,-0.2305,0,False,1,34.2761,28.7591
raw_single_channel_phase_gat_team_mean_seed11,493,1,2,0.1677,1,True,1,19.7069,14.9437
raw_single_channel_phase_gat_team_mean_seed11,5094,1,2,0.1114,1,True,1,17.5659,12.9032
raw_single_channel_phase_gat_team_mean_seed11,6003,0,1,0.1899,1,False,0,23.1394,17.1928
raw_single_channel_phase_gat_team_mean_seed11,2716,1,2,0.2981,1,True,1,28.2316,34.063
raw_single_channel_phase_gat_team_mean_seed11,3899,1,2,0.1012,2,False,1,15.3187,10.5947
raw_single_channel_phase_gat_team_mean_seed11,1819,1,0,-0.2702,0,False,1,32.9865,19.7705
raw_single_channel_phase_gat_team_mean_seed11,2447,1,2,0.0672,1,True,1,8.5717,9.3236
raw_single_channel_phase_gat_team_mean_seed11,2662,0,1,0.0742,1,False,0,11.963,10.0318
raw_single_channel_phase_gat_team_mean_seed11,4934,0,1,0.0362,1,False,0,7.2062,6.0831
raw_single_channel_phase_gat_team_mean_seed11,3944,2,1,-0.2797,1,False,2,62.9159,24.7155
raw_single_channel_phase_gat_team_mean_seed11,5832,0,1,0.3886,1,False,0,40.6917,28.35
raw_single_channel_phase_gat_team_mean_seed11,5436,1,0,-0.2269,0,False,1,37.4658,17.607
raw_single_channel_phase_gat_team_mean_seed11,539,1,0,-0.1579,0,False,1,23.0191,15.5154
raw_single_channel_phase_gat_team_mean_seed11,2570,2,1,-0.2165,1,False,2,24.6835,19.1845
raw_single_channel_phase_gat_team_mean_seed11,2455,1,2,0.2379,1,True,1,25.4594,18.2627
raw_single_channel_phase_gat_team_mean_seed11,6118,0,1,0.074,1,False,0,12.0196,10.7299
raw_single_channel_phase_gat_team_mean_seed11,2539,1,0,-0.2092,0,False,1,24.9329,13.8097
raw_single_channel_phase_gat_team_mean_seed11,3852,1,2,0.1724,1,True,1,27.4656,16.1691
raw_single_channel_phase_gat_team_mean_seed11,1044,1,0,-0.1568,0,False,1,23.2445,20.8547
raw_single_channel_phase_gat_team_mean_seed11,2155,1,2,0.208,1,True,1,24.8616,22.7948
raw_single_channel_phase_gat_team_mean_seed11,4293,0,1,0.0395,1,False,0,6.576,5.6201
raw_single_channel_phase_gat_team_mean_seed11,4530,1,2,0.0475,1,True,1,8.3206,9.8247
raw_single_channel_phase_gat_team_mean_seed11,2094,1,2,0.2108,2,False,1,33.0104,19.9677
raw_single_channel_phase_gat_team_mean_seed11,6052,1,2,0.0397,2,False,1,8.2054,6.6445
raw_single_channel_phase_gat_team_mean_seed11,4037,0,1,0.0454,1,False,0,9.1346,7.2812
raw_single_channel_phase_gat_team_mean_seed11,4896,1,0,-0.0646,0,False,1,15.2372,10.8786
raw_single_channel_phase_gat_team_mean_seed11,4063,1,0,-0.1686,0,False,1,20.4853,20.3395
raw_single_channel_phase_gat_team_mean_seed11,4949,0,1,0.1733,1,False,0,26.1733,18.6379
raw_single_channel_phase_gat_team_mean_seed11,4422,1,0,-0.2061,0,False,1,26.6212,21.6612
raw_single_channel_phase_gat_team_mean_seed11,4060,1,0,-0.0319,0,False,0,6.3258,7.6111
raw_single_channel_phase_gat_team_mean_seed11,5514,1,0,-0.0846,0,False,1,8.4127,9.5918
raw_single_channel_phase_gat_team_mean_seed11,5456,0,1,0.0806,0,True,0,12.9328,10.908
raw_single_channel_phase_gat_team_mean_seed11,3472,2,1,-0.1526,1,False,2,25.8235,18.5731
raw_single_channel_phase_gat_team_mean_seed11,5307,1,2,0.092,2,False,1,9.3317,8.6545
raw_single_channel_phase_gat_team_mean_seed11,5061,2,1,-0.2161,1,False,2,27.6274,21.1298
raw_single_channel_phase_gat_team_mean_seed11,1229,1,0,-0.2193,0,False,1,28.9942,25.9497
raw_single_channel_phase_gat_team_mean_seed11,6001,0,1,0.0979,1,False,0,14.2898,11.5002
raw_single_channel_phase_gat_team_mean_seed11,5364,1,0,-0.1874,0,False,1,24.4104,28.2903
raw_single_channel_phase_gat_team_mean_seed11,2535,1,0,-0.201,0,False,1,23.265,15.451
raw_single_channel_phase_gat_team_mean_seed11,1151,1,0,-0.3441,0,False,1,40.0272,25.7535
raw_single_channel_phase_gat_team_mean_seed11,3328,2,1,-0.1099,1,False,2,14.806,10.6562
raw_single_channel_phase_gat_team_mean_seed11,1458,1,0,-0.2373,0,False,1,28.5136,17.5227
raw_single_channel_phase_gat_team_mean_seed11,3254,2,1,-0.268,1,False,2,27.9321,21.9352
raw_single_channel_phase_gat_team_mean_seed11,864,1,0,-0.3321,0,False,1,36.6934,25.0771
raw_single_channel_phase_gat_team_mean_seed11,1879,1,2,0.2117,1,True,1,27.7508,26.4323
raw_single_channel_phase_gat_team_mean_seed11,566,1,0,-0.3012,0,False,1,36.652,24.7707
raw_single_channel_phase_gat_team_mean_seed11,4076,0,1,0.1994,0,True,0,23.494,16.2114
raw_single_channel_phase_gat_team_mean_seed11,5092,1,2,0.1253,1,True,1,19.4055,11.2245
raw_single_channel_phase_gat_team_mean_seed11,5562,0,1,0.087,1,False,0,14.2832,9.9424
raw_single_channel_phase_gat_team_mean_seed11,5423,1,0,-0.0972,0,False,1,16.3028,10.0053
raw_single_channel_phase_gat_team_mean_seed11,5495,1,0,-0.0902,0,False,0,11.5236,8.3103
raw_single_channel_phase_gat_team_mean_seed11,4476,1,0,-0.0503,0,False,0,8.5696,7.83
raw_single_channel_phase_gat_team_mean_seed11,3684,0,1,0.151,0,True,0,20.6429,14.2987
raw_single_channel_phase_gat_team_mean_seed11,2106,1,2,0.233,1,True,1,32.266,25.6204
raw_single_channel_phase_gat_team_mean_seed11,5796,1,2,0.2484,1,True,1,25.4148,22.409
raw_single_channel_phase_gat_team_mean_seed11,1070,1,2,0.2296,1,True,1,29.4586,13.8098
raw_single_channel_phase_gat_team_mean_seed11,4410,0,1,0.0717,1,False,0,13.6484,9.1544
raw_single_channel_phase_gat_team_mean_seed11,4664,1,0,-0.1441,0,False,1,20.6476,17.1221
raw_single_channel_phase_gat_team_mean_seed11,3264,2,1,-0.29,1,False,2,33.1362,21.663
raw_single_channel_phase_gat_team_mean_seed11,3023,1,2,0.1165,1,True,1,18.1879,20.5719
raw_single_channel_phase_gat_team_mean_seed11,5165,1,0,-0.2976,1,True,1,37.9839,28.1877
raw_single_channel_phase_gat_team_mean_seed11,5340,1,2,0.3122,1,True,1,34.1141,29.1562
raw_single_channel_phase_gat_team_mean_seed11,1687,2,1,-0.0781,1,False,1,13.7907,9.4574
raw_single_channel_phase_gat_team_mean_seed11,3786,2,1,-0.2665,1,False,2,45.6001,26.9488
raw_single_channel_phase_gat_team_mean_seed11,4691,1,2,0.2021,2,False,1,27.9273,19.8314
raw_single_channel_phase_gat_team_mean_seed11,1380,1,0,-0.353,0,False,1,53.5569,
raw_single_channel_phase_gat_team_mean_seed11,949,1,2,0.3154,1,True,1,30.1966,29.4475
raw_single_channel_phase_gat_team_mean_seed11,5786,1,2,0.0867,2,False,1,12.8197,10.6519
raw_single_channel_phase_gat_team_mean_seed11,2639,1,0,-0.1477,0,False,1,20.4477,14.172
raw_single_channel_phase_gat_team_mean_seed11,2761,1,2,0.168,1,True,1,23.0807,16.5744
raw_single_channel_phase_gat_team_mean_seed11,651,1,0,-0.3558,0,False,1,40.752,
raw_single_channel_phase_gat_team_mean_seed11,3863,1,0,-0.1458,0,False,1,17.3956,16.9375
raw_single_channel_phase_gat_team_mean_seed11,1692,2,1,-0.1571,1,False,2,20.1355,16.722
raw_single_channel_phase_gat_team_mean_seed11,5503,1,0,-0.0811,0,False,0,8.7569,9.9494
raw_single_channel_phase_gat_team_mean_seed11,1416,0,1,0.0769,1,False,0,13.6604,10.3916
raw_single_channel_phase_gat_team_mean_seed11,2524,1,2,0.2706,1,True,1,32.3157,29.9992
raw_single_channel_phase_gat_team_mean_seed11,5722,0,1,0.2451,1,False,0,28.8759,17.919
raw_single_channel_phase_gat_team_mean_seed11,3964,2,1,-0.3957,1,False,2,75.0179,36.3423
raw_single_channel_phase_gat_team_mean_seed11,5285,1,0,-0.2494,0,False,1,38.0555,20.3131
raw_single_channel_phase_gat_team_mean_seed11,3864,1,0,-0.1242,0,False,1,15.544,14.6691
raw_single_channel_phase_gat_team_mean_seed11,3018,2,1,-0.0586,1,False,1,12.5351,7.6004
raw_single_channel_phase_gat_team_mean_seed11,4812,2,1,-0.2639,1,False,2,57.8043,20.4982
raw_single_channel_phase_gat_team_mean_seed11,684,1,2,0.2496,1,True,1,22.6788,21.1419
raw_single_channel_phase_gat_team_mean_seed11,2221,1,2,0.3572,1,True,1,31.0349,
raw_single_channel_phase_gat_team_mean_seed11,5541,1,0,-0.2036,0,False,1,19.7181,21.0069
raw_single_channel_phase_gat_team_mean_seed11,4846,1,0,-0.1714,0,False,1,24.0836,24.7489
raw_single_channel_phase_gat_team_mean_seed11,1785,1,0,-0.0565,0,False,1,11.9013,9.9833
raw_single_channel_phase_gat_team_mean_seed11,4498,1,0,-0.2693,1,True,1,28.5559,27.6025
raw_single_channel_phase_gat_team_mean_seed11,1324,1,0,-0.1639,0,False,1,29.6018,30.7419
raw_single_channel_phase_gat_team_mean_seed11,3551,1,0,-0.1045,0,False,1,11.2164,14.9239
raw_single_channel_phase_gat_team_mean_seed11,1399,1,0,-0.1343,0,False,1,17.7009,13.183
raw_single_channel_phase_gat_team_mean_seed11,3364,2,1,-0.3908,1,False,2,59.5772,34.6403
raw_single_channel_phase_gat_team_mean_seed11,2359,2,1,-0.3629,1,False,2,55.3483,51.5754
raw_single_channel_phase_gat_team_mean_seed11,4782,2,1,-0.1892,1,False,2,21.4942,20.4917
raw_single_channel_phase_gat_team_mean_seed11,5396,1,0,-0.2967,0,False,1,41.8234,27.5826
raw_single_channel_phase_gat_team_mean_seed11,6050,2,1,-0.0498,1,False,1,9.2062,7.6172
raw_single_channel_phase_gat_team_mean_seed11,4220,2,1,-0.2168,1,False,2,34.4569,17.8997
raw_single_channel_phase_gat_team_mean_seed11,5891,1,2,0.2503,2,False,1,25.6978,15.7644
raw_single_channel_phase_gat_team_mean_seed11,6043,1,2,0.1817,2,False,1,21.1931,22.9714
raw_single_channel_phase_gat_team_mean_seed11,1166,1,2,0.0787,1,True,1,10.8692,10.9695
raw_single_channel_phase_gat_team_mean_seed11,6018,1,0,-0.1165,0,False,1,16.0092,19.384
raw_single_channel_phase_gat_team_mean_seed11,5604,1,2,0.1814,1,True,1,27.9201,15.9553
raw_single_channel_phase_gat_team_mean_seed11,1203,1,2,0.2529,1,True,1,29.7103,26.0035
raw_single_channel_phase_gat_team_mean_seed11,4282,1,2,0.1578,1,True,1,19.9338,14.2934
raw_single_channel_phase_gat_team_mean_seed11,3937,2,1,-0.2004,1,False,2,48.952,25.2042
raw_single_channel_phase_gat_team_mean_seed11,5941,1,0,-0.3332,0,False,1,38.3863,28.0083
raw_single_channel_phase_gat_team_mean_seed11,1265,2,1,-0.0334,1,False,1,7.2678,6.5214
raw_single_channel_phase_gat_team_mean_seed11,2147,1,2,0.3567,1,True,1,32.2778,
raw_single_channel_phase_gat_team_mean_seed11,3077,1,0,-0.206,0,False,1,30.4331,16.9347
raw_single_channel_phase_gat_team_mean_seed11,2732,1,0,-0.2219,0,False,1,26.3341,24.4728
raw_single_channel_phase_gat_team_mean_seed11,2921,1,0,-0.2835,0,False,1,33.0085,23.1187
raw_single_channel_phase_gat_team_mean_seed11,5174,1,0,-0.1528,0,False,1,27.6254,23.8152
raw_single_channel_phase_gat_team_mean_seed11,1948,1,0,-0.051,0,False,1,9.554,7.4675
raw_single_channel_phase_gat_team_mean_seed11,3746,1,2,0.3305,1,True,1,27.1925,19.2478
raw_single_channel_phase_gat_team_mean_seed11,2285,2,1,-0.3976,1,False,2,57.0925,52.6941
raw_single_channel_phase_gat_team_mean_seed11,1483,2,1,-0.2232,1,False,2,29.4091,16.0347
raw_single_channel_phase_gat_team_mean_seed11,5159,1,2,0.2076,1,True,1,31.5069,16.0365
raw_single_channel_phase_gat_team_mean_seed11,845,1,0,-0.3359,0,False,1,34.8007,27.3509
raw_single_channel_phase_gat_team_mean_seed11,3649,1,2,0.2056,1,True,1,26.6347,16.6192
raw_single_channel_phase_gat_team_mean_seed11,2313,1,2,0.0623,1,True,1,12.6336,10.7718
raw_single_channel_phase_gat_team_mean_seed11,2794,0,1,0.2275,1,False,0,39.6817,20.7225
raw_single_channel_phase_gat_team_mean_seed11,4211,2,1,-0.1824,1,False,2,27.8176,20.5754
raw_single_channel_phase_gat_team_mean_seed11,4233,1,2,0.0369,1,True,1,6.7193,5.722
raw_single_channel_phase_gat_team_mean_seed11,2496,1,0,-0.1366,0,False,1,20.6413,28.9572
raw_single_channel_phase_gat_team_mean_seed11,4069,0,1,0.0426,1,False,0,6.3588,7.4464
raw_single_channel_phase_gat_team_mean_seed11,2859,1,0,-0.1213,0,False,1,19.6484,13.1808
raw_single_channel_phase_gat_team_mean_seed11,5985,0,1,0.0358,1,False,0,7.0826,6.5778
raw_single_channel_phase_gat_team_mean_seed11,1391,1,0,-0.3134,0,False,1,38.9812,27.0937
raw_single_channel_phase_gat_team_mean_seed11,560,1,2,0.3363,1,True,1,26.3325,33.911
raw_single_channel_phase_gat_team_mean_seed11,4601,0,1,0.15,1,False,0,17.8418,17.6748
raw_single_channel_phase_gat_team_mean_seed11,2897,1,0,-0.3079,0,False,1,36.4267,27.1899
raw_single_channel_phase_gat_team_mean_seed11,5846,0,1,0.1843,1,False,0,20.0208,18.0406
raw_single_channel_phase_gat_team_mean_seed11,4858,1,0,-0.2824,1,True,1,32.8558,28.0938
raw_single_channel_phase_gat_team_mean_seed11,5979,0,1,0.2814,1,False,0,34.7379,15.48
raw_single_channel_phase_gat_team_mean_seed11,5992,1,0,-0.13,0,False,1,20.5337,22.9841
raw_single_channel_phase_gat_team_mean_seed11,2780,0,1,0.1446,1,False,0,27.6845,17.6705
raw_single_channel_phase_gat_team_mean_seed11,1378,1,0,-0.3171,0,False,1,46.3483,30.9334
raw_single_channel_phase_gat_team_mean_seed11,4518,2,1,-0.1179,1,False,2,16.9689,11.2676
raw_single_channel_phase_gat_team_mean_seed11,862,1,0,-0.3311,0,False,1,35.8975,28.0168
raw_single_channel_phase_gat_team_mean_seed11,6089,0,1,0.2267,1,False,0,29.985,24.7559
raw_single_channel_phase_gat_team_mean_seed11,2300,1,2,0.129,2,False,1,18.8663,15.1552
raw_single_channel_phase_gat_team_mean_seed11,2735,1,0,-0.1977,0,False,1,22.7604,21.021
raw_single_channel_phase_gat_team_mean_seed11,4744,1,0,-0.2756,1,True,1,31.3613,26.8969
raw_single_channel_phase_gat_team_mean_seed11,4614,0,1,0.0792,1,False,0,12.5261,9.4899
raw_single_channel_phase_gat_team_mean_seed11,495,1,2,0.1336,1,True,1,17.0733,15.9836
raw_single_channel_phase_gat_team_mean_seed11,3420,0,1,0.125,0,True,0,17.411,11.8017
raw_single_channel_phase_gat_team_mean_seed11,5176,1,0,-0.148,0,False,1,24.9197,22.9083
raw_single_channel_phase_gat_team_mean_seed11,3614,0,1,0.2605,1,False,0,32.011,20.2447
raw_single_channel_phase_gat_team_mean_seed11,2172,1,2,0.2089,1,True,1,28.9382,20.6649
raw_single_channel_phase_gat_team_mean_seed11,586,1,0,-0.2718,0,False,1,30.8368,23.2235
raw_single_channel_phase_gat_team_mean_seed11,1477,2,1,-0.2758,1,False,2,36.3639,20.2854
raw_single_channel_phase_gat_team_mean_seed11,3208,1,2,0.165,1,True,1,22.3752,13.5374
raw_single_channel_phase_gat_team_mean_seed11,1863,1,2,0.2922,1,True,1,35.6514,31.4803
raw_single_channel_phase_gat_team_mean_seed11,6097,0,1,0.3504,1,False,0,43.7199,38.3803
raw_single_channel_phase_gat_team_mean_seed11,1864,1,2,0.2827,1,True,1,34.4969,30.7709
raw_single_channel_phase_gat_team_mean_seed11,1000,1,0,-0.1945,0,False,1,28.1266,24.0301
raw_single_channel_phase_gat_team_mean_seed11,3522,1,0,-0.2393,0,False,1,27.2028,20.7232
raw_single_channel_phase_gat_team_mean_seed11,3919,2,1,-0.1292,1,False,2,24.6817,12.5804
raw_single_channel_phase_gat_team_mean_seed11,5647,1,2,0.2114,1,True,1,28.1385,15.8374
raw_single_channel_phase_gat_team_mean_seed11,2995,1,0,-0.2087,0,False,1,30.6466,25.3056
raw_single_channel_phase_gat_team_mean_seed11,4774,1,2,0.2065,2,False,1,23.294,20.994
raw_single_channel_phase_gat_team_mean_seed11,4308,0,1,0.0491,1,False,0,10.0337,8.1418
raw_single_channel_phase_gat_team_mean_seed11,492,1,2,0.194,1,True,1,18.6411,18.3579
raw_single_channel_phase_gat_team_mean_seed11,4169,1,0,-0.161,0,False,1,20.7957,20.2908
raw_single_channel_phase_gat_team_mean_seed11,3671,1,0,-0.2097,1,True,1,27.8861,23.7011
raw_single_channel_phase_gat_team_mean_seed11,508,1,0,-0.2206,0,False,1,28.3624,13.2301
raw_single_channel_phase_gat_team_mean_seed11,1046,1,0,-0.2318,0,False,1,32.0593,26.052
raw_single_channel_phase_gat_team_mean_seed11,2163,1,2,0.1448,1,True,1,15.5082,16.0631
raw_single_channel_phase_gat_team_mean_seed11,2799,0,1,0.2393,1,False,0,35.9656,21.8896
raw_single_channel_phase_gat_team_mean_seed11,5730,1,0,-0.0859,0,False,1,11.74,14.1667
raw_single_channel_phase_gat_team_mean_seed11,4143,1,2,0.2716,1,True,1,32.3884,23.5866
raw_single_channel_phase_gat_team_mean_seed11,2301,1,2,0.1495,2,False,1,23.9472,13.8751
raw_single_channel_phase_gat_team_mean_seed11,879,1,0,-0.2859,0,False,1,31.4223,21.4676
raw_single_channel_phase_gat_team_mean_seed11,1601,0,1,0.0866,1,False,0,15.3847,10.126
raw_single_channel_phase_gat_team_mean_seed11,2645,0,1,0.1267,1,False,0,18.5781,15.1979
raw_single_channel_phase_gat_team_mean_seed11,2888,1,0,-0.3441,0,False,1,37.1908,30.64
