model,scene,orig,new,shift,pred,miss,away_pred,feat_dist,null_feat_dist
raw_single_channel_phase_gat_team_mean_seed11,6522,1,0,-0.1937,0,False,1,24.1028,17.1872
raw_single_channel_phase_gat_team_mean_seed11,9164,0,1,0.1415,1,False,0,21.6486,13.9169
raw_single_channel_phase_gat_team_mean_seed11,8016,2,1,-0.3167,1,False,2,41.267,26.0182
raw_single_channel_phase_gat_team_mean_seed11,8431,0,1,0.3814,1,False,0,55.9149,27.3692
raw_single_channel_phase_gat_team_mean_seed11,7761,0,1,0.398,1,False,0,55.2699,28.7032
raw_single_channel_phase_gat_team_mean_seed11,7852,1,2,0.0785,1,True,1,14.3688,13.132
raw_single_channel_phase_gat_team_mean_seed11,11206,1,0,-0.3228,0,False,1,34.8494,30.0131
raw_single_channel_phase_gat_team_mean_seed11,9698,2,1,-0.1463,1,False,2,26.1593,20.1054
raw_single_channel_phase_gat_team_mean_seed11,7687,2,1,-0.3496,1,False,2,47.4965,36.3422
raw_single_channel_phase_gat_team_mean_seed11,7697,2,1,-0.0897,1,False,2,21.4307,12.1162
raw_single_channel_phase_gat_team_mean_seed11,10314,1,0,-0.2802,0,False,1,35.3274,25.4842
raw_single_channel_phase_gat_team_mean_seed11,9625,1,2,0.2378,1,True,1,24.2099,21.9186
raw_single_channel_phase_gat_team_mean_seed11,10222,1,0,-0.2407,0,False,1,29.0687,21.6443
raw_single_channel_phase_gat_team_mean_seed11,10695,1,0,-0.2521,1,True,1,34.6876,23.5028
raw_single_channel_phase_gat_team_mean_seed11,9344,2,1,-0.0586,1,False,1,10.8607,8.0244
raw_single_channel_phase_gat_team_mean_seed11,7743,0,1,0.32,1,False,0,46.4843,29.2338
raw_single_channel_phase_gat_team_mean_seed11,6319,1,2,0.304,1,True,1,40.6367,35.2587
raw_single_channel_phase_gat_team_mean_seed11,7573,1,0,-0.0464,0,False,1,8.2408,9.7541
raw_single_channel_phase_gat_team_mean_seed11,6942,1,2,0.3347,1,True,1,28.0565,30.5416
raw_single_channel_phase_gat_team_mean_seed11,7861,1,2,0.1152,1,True,1,17.9118,16.0159
raw_single_channel_phase_gat_team_mean_seed11,10226,1,0,-0.1782,0,False,1,23.7294,20.0241
raw_single_channel_phase_gat_team_mean_seed11,8000,2,1,-0.0635,1,False,2,12.4297,9.6508
raw_single_channel_phase_gat_team_mean_seed11,10250,1,2,0.3548,1,True,1,36.2038,
raw_single_channel_phase_gat_team_mean_seed11,6511,1,2,0.2589,1,True,1,29.5037,31.9091
raw_single_channel_phase_gat_team_mean_seed11,6415,1,0,-0.2139,0,False,1,29.4608,24.3308
raw_single_channel_phase_gat_team_mean_seed11,8598,1,0,-0.1444,0,False,1,25.6882,23.7397
raw_single_channel_phase_gat_team_mean_seed11,11253,2,1,-0.2204,1,False,2,40.2814,17.1557
raw_single_channel_phase_gat_team_mean_seed11,8359,1,0,-0.0986,0,False,1,13.9065,13.2618
raw_single_channel_phase_gat_team_mean_seed11,9894,1,0,-0.2582,0,False,1,24.3548,21.4181
raw_single_channel_phase_gat_team_mean_seed11,9607,1,2,0.2042,1,True,1,26.5603,20.6766
raw_single_channel_phase_gat_team_mean_seed11,10824,1,2,0.245,1,True,1,25.5423,22.7643
raw_single_channel_phase_gat_team_mean_seed11,8678,1,0,-0.1881,0,False,1,23.8174,20.1881
raw_single_channel_phase_gat_team_mean_seed11,7056,1,2,0.097,1,True,1,14.9573,14.5964
raw_single_channel_phase_gat_team_mean_seed11,8691,1,0,-0.2523,0,False,1,32.8086,26.825
raw_single_channel_phase_gat_team_mean_seed11,9052,1,0,-0.3261,0,False,1,32.5948,26.0249
raw_single_channel_phase_gat_team_mean_seed11,11234,1,0,-0.3128,0,False,1,32.5254,27.4541
raw_single_channel_phase_gat_team_mean_seed11,9820,1,2,0.2407,1,True,1,17.5954,17.7917
raw_single_channel_phase_gat_team_mean_seed11,11017,1,0,-0.3136,1,True,1,55.9553,37.862
raw_single_channel_phase_gat_team_mean_seed11,8769,1,2,0.1657,1,True,1,23.6347,17.9407
raw_single_channel_phase_gat_team_mean_seed11,9433,1,0,-0.3088,0,False,1,35.4632,26.5574
raw_single_channel_phase_gat_team_mean_seed11,9180,1,0,-0.2164,0,False,1,26.0605,20.1871
raw_single_channel_phase_gat_team_mean_seed11,11164,0,1,0.0686,1,False,0,11.9297,9.7139
raw_single_channel_phase_gat_team_mean_seed11,10185,1,0,-0.1042,0,False,1,15.9212,12.0475
raw_single_channel_phase_gat_team_mean_seed11,8765,1,2,0.1299,1,True,1,21.1647,18.0906
raw_single_channel_phase_gat_team_mean_seed11,7348,2,1,-0.2935,1,False,2,33.6546,19.8216
raw_single_channel_phase_gat_team_mean_seed11,9989,1,2,0.1506,1,True,1,22.8815,14.5498
raw_single_channel_phase_gat_team_mean_seed11,8693,1,0,-0.1502,0,False,1,18.8698,25.5973
raw_single_channel_phase_gat_team_mean_seed11,6051,1,2,0.0762,1,True,1,12.4479,11.9111
raw_single_channel_phase_gat_team_mean_seed11,9508,1,2,0.1511,1,True,1,22.9018,18.4655
raw_single_channel_phase_gat_team_mean_seed11,9183,1,0,-0.2601,0,False,1,29.5045,21.7723
raw_single_channel_phase_gat_team_mean_seed11,8490,1,2,0.2998,2,False,1,36.4007,29.17
raw_single_channel_phase_gat_team_mean_seed11,8343,1,0,-0.3016,0,False,1,30.816,25.4472
raw_single_channel_phase_gat_team_mean_seed11,9760,2,1,-0.1925,1,False,2,37.1569,12.8926
raw_single_channel_phase_gat_team_mean_seed11,10000,1,2,0.3528,1,True,1,33.0688,
raw_single_channel_phase_gat_team_mean_seed11,7385,1,2,0.1798,1,True,1,19.1214,16.0706
raw_single_channel_phase_gat_team_mean_seed11,10103,1,2,0.1902,1,True,1,28.4706,19.0398
raw_single_channel_phase_gat_team_mean_seed11,6915,1,0,-0.1676,0,False,1,24.7677,18.9061
raw_single_channel_phase_gat_team_mean_seed11,10219,1,0,-0.294,0,False,1,38.8585,25.3797
raw_single_channel_phase_gat_team_mean_seed11,10855,1,0,-0.0417,0,False,0,5.6293,7.2206
raw_single_channel_phase_gat_team_mean_seed11,8270,2,1,-0.0566,1,False,2,9.605,6.0389
raw_single_channel_phase_gat_team_mean_seed11,7778,0,1,0.3723,1,False,0,53.7764,29.0315
raw_single_channel_phase_gat_team_mean_seed11,10008,1,0,-0.2095,0,False,1,25.8117,19.3696
raw_single_channel_phase_gat_team_mean_seed11,8323,0,1,0.133,1,False,0,18.3563,15.1063
raw_single_channel_phase_gat_team_mean_seed11,10887,0,1,0.1317,1,False,0,21.6692,13.2075
raw_single_channel_phase_gat_team_mean_seed11,7633,2,1,-0.1674,1,False,2,21.3262,16.3778
raw_single_channel_phase_gat_team_mean_seed11,7969,1,2,0.045,1,True,1,6.7697,8.5192
raw_single_channel_phase_gat_team_mean_seed11,6718,0,1,0.1488,1,False,0,23.3671,13.8288
raw_single_channel_phase_gat_team_mean_seed11,9065,1,0,-0.1983,0,False,1,24.2958,23.2485
raw_single_channel_phase_gat_team_mean_seed11,7784,0,1,0.366,1,False,0,51.548,26.9438
raw_single_channel_phase_gat_team_mean_seed11,8530,0,1,0.0485,0,True,0,7.5979,6.5346
raw_single_channel_phase_gat_team_mean_seed11,10790,1,0,-0.3138,0,False,1,38.4618,23.0389
raw_single_channel_phase_gat_team_mean_seed11,10531,1,0,-0.3186,1,True,1,35.7581,29.5437
raw_single_channel_phase_gat_team_mean_seed11,10792,1,0,-0.2816,0,False,1,37.4047,24.7123
raw_single_channel_phase_gat_team_mean_seed11,8562,0,1,0.3777,1,False,0,56.7569,27.7927
raw_single_channel_phase_gat_team_mean_seed11,7220,1,2,0.2181,1,True,1,27.5764,24.5043
raw_single_channel_phase_gat_team_mean_seed11,10351,0,1,0.1082,1,False,0,18.0337,11.6612
raw_single_channel_phase_gat_team_mean_seed11,11138,1,0,-0.1488,0,False,1,24.4074,12.1327
raw_single_channel_phase_gat_team_mean_seed11,7461,0,1,0.1216,1,False,0,20.5042,12.5405
raw_single_channel_phase_gat_team_mean_seed11,6164,2,1,-0.1685,1,False,2,19.5591,16.5578
raw_single_channel_phase_gat_team_mean_seed11,6887,0,1,0.0457,1,False,0,8.1604,8.1042
raw_single_channel_phase_gat_team_mean_seed11,8486,1,2,0.3148,2,False,1,35.4353,32.635
raw_single_channel_phase_gat_team_mean_seed11,7022,0,1,0.1853,1,False,0,26.2828,19.0609
raw_single_channel_phase_gat_team_mean_seed11,8166,2,1,-0.1613,1,False,2,22.6474,17.5552
raw_single_channel_phase_gat_team_mean_seed11,6169,2,1,-0.1493,1,False,2,22.0622,17.5486
raw_single_channel_phase_gat_team_mean_seed11,6671,0,1,0.3089,1,False,0,39.9511,26.4504
raw_single_channel_phase_gat_team_mean_seed11,9402,1,2,0.1308,1,True,1,18.1574,15.3863
raw_single_channel_phase_gat_team_mean_seed11,9282,0,1,0.2669,1,False,0,30.1245,19.1974
raw_single_channel_phase_gat_team_mean_seed11,8760,1,2,0.0648,1,True,1,12.6728,11.0475
raw_single_channel_phase_gat_team_mean_seed11,7717,2,1,-0.2258,1,False,2,33.1009,18.3717
raw_single_channel_phase_gat_team_mean_seed11,8727,0,1,0.2978,1,False,0,37.8254,36.4729
raw_single_channel_phase_gat_team_mean_seed11,7383,1,2,0.1862,1,True,1,20.2107,14.2891
raw_single_channel_phase_gat_team_mean_seed11,6373,1,2,0.0511,1,True,1,6.7574,6.4301
raw_single_channel_phase_gat_team_mean_seed23,8457,0,1,0.1404,1,False,0,20.1358,15.9931
raw_single_channel_phase_gat_team_mean_seed23,7128,1,2,0.122,2,False,1,23.2043,22.9722
raw_single_channel_phase_gat_team_mean_seed23,9533,1,0,-0.3142,1,True,1,29.5222,26.1039
raw_single_channel_phase_gat_team_mean_seed23,9825,1,2,0.2888,2,False,1,33.2326,26.2596
raw_single_channel_phase_gat_team_mean_seed23,8985,1,2,0.1413,1,True,1,19.4326,16.2476
raw_single_channel_phase_gat_team_mean_seed23,7093,1,0,-0.1538,0,False,1,19.9296,13.1311
raw_single_channel_phase_gat_team_mean_seed23,8245,2,1,-0.2037,1,False,2,30.197,29.3606
raw_single_channel_phase_gat_team_mean_seed23,8806,0,1,0.2332,1,False,0,30.8707,22.7287
raw_single_channel_phase_gat_team_mean_seed23,8906,1,0,-0.2069,1,True,1,19.95,23.8238
raw_single_channel_phase_gat_team_mean_seed23,7886,1,2,0.1507,1,True,1,32.6803,18.4912
raw_single_channel_phase_gat_team_mean_seed23,8286,1,2,0.0358,1,True,1,5.3618,4.8461
raw_single_channel_phase_gat_team_mean_seed23,9083,1,0,-0.0887,0,False,1,17.382,13.1041
raw_single_channel_phase_gat_team_mean_seed23,8205,0,1,0.2079,1,False,0,26.2407,20.552
raw_single_channel_phase_gat_team_mean_seed23,6228,1,0,-0.2336,1,True,1,26.4621,22.0429
raw_single_channel_phase_gat_team_mean_seed23,9617,1,2,0.3354,1,True,1,27.3019,22.6781
raw_single_channel_phase_gat_team_mean_seed23,8959,1,0,-0.1156,1,True,1,11.3705,11.7913
raw_single_channel_phase_gat_team_mean_seed23,7076,2,1,-0.2586,1,False,2,33.3458,33.1027
raw_single_channel_phase_gat_team_mean_seed23,9199,1,2,0.0795,1,True,1,10.2054,9.4495
raw_single_channel_phase_gat_team_mean_seed23,7793,1,0,-0.0858,0,False,1,14.3702,10.2531
raw_single_channel_phase_gat_team_mean_seed23,6885,1,0,-0.0948,0,False,1,11.427,14.0707
raw_single_channel_phase_gat_team_mean_seed23,9835,1,0,-0.2504,1,True,1,38.0458,35.7815
raw_single_channel_phase_gat_team_mean_seed23,10511,1,0,-0.2983,1,True,1,23.4629,21.8143
raw_single_channel_phase_gat_team_mean_seed23,7278,2,1,-0.326,1,False,2,45.6698,37.0967
raw_single_channel_phase_gat_team_mean_seed23,8692,1,0,-0.196,1,True,1,29.2717,26.2647
raw_single_channel_phase_gat_team_mean_seed23,9658,2,1,-0.3154,2,True,2,32.3254,33.3816
raw_single_channel_phase_gat_team_mean_seed23,9585,1,0,-0.1347,1,True,1,15.7024,10.8786
raw_single_channel_phase_gat_team_mean_seed23,6544,2,1,-0.2324,1,False,2,35.2146,26.0589
raw_single_channel_phase_gat_team_mean_seed23,10052,2,1,-0.3094,2,True,2,41.9306,31.8339
raw_single_channel_phase_gat_team_mean_seed23,10300,1,2,0.2657,2,False,1,37.2455,26.914
raw_single_channel_phase_gat_team_mean_seed23,7748,0,1,0.3351,1,False,0,48.8875,28.4347
raw_single_channel_phase_gat_team_mean_seed23,7762,0,1,0.3958,1,False,0,54.0796,41.4543
raw_single_channel_phase_gat_team_mean_seed23,8442,0,1,0.1803,1,False,0,33.2181,20.049
raw_single_channel_phase_gat_team_mean_seed23,7968,1,2,0.0574,1,True,1,9.1122,8.5721
raw_single_channel_phase_gat_team_mean_seed23,7735,0,1,0.1592,1,False,0,23.2003,17.9629
raw_single_channel_phase_gat_team_mean_seed23,10298,1,2,0.2352,1,True,1,31.207,26.1695
