scene,orig,fam,input_norm,feat_dist,null_feat_dist,oracle,pred,margin,model_miss
186,1,random,0.12,0.1124,0.2235,0,0,0.0389,False
187,1,pair,0.16,0.6222,0.2028,0,1,0.0417,True
188,0,random,0.32,1.0585,0.3041,1,1,0.1718,False
189,0,random,0.12,0.1491,0.2072,1,1,0.0657,False
191,0,random,0.2,0.979,0.2612,1,1,0.056,False
193,0,random,0.2,0.2455,0.3133,1,1,0.0767,False
195,1,single,0.06,0.1055,0.0678,0,1,0.0409,True
196,1,random,0.2,1.0209,0.7228,0,1,0.0351,True
199,1,single,0.1,0.3221,0.2823,0,0,0.0315,False
200,1,random,0.12,2.2353,0.1036,0,1,0.0618,True
202,1,random,0.2,0.283,0.539,0,1,0.0323,True
204,1,random,0.32,1.1598,0.3196,0,1,0.0887,True
205,0,random,0.32,11.2561,0.2987,1,1,0.0708,False
207,1,random,0.32,0.7859,0.8506,0,0,0.0446,False
209,1,random,0.2,3.7595,0.1516,0,0,0.0904,False
212,1,random,0.2,1.0153,0.2267,0,1,0.0497,True
213,1,random,0.32,0.945,0.2744,0,1,0.1256,True
214,1,random,0.12,0.7425,0.1403,0,1,0.0302,True
215,0,random,0.32,2.9287,0.3556,1,1,0.0349,False
216,1,random,0.32,0.4129,0.393,0,0,0.0831,False
220,1,single,0.16,5.35,0.1676,0,1,0.0397,True
222,1,random,0.2,1.6307,0.832,0,1,0.0524,True
223,1,single,0.16,0.3699,0.2042,0,1,0.0343,True
231,1,single,0.16,0.2202,0.2443,0,0,0.0335,False
232,0,random,0.32,8.4039,0.5104,1,1,0.0598,False
235,0,single,0.16,0.4265,0.238,1,1,0.0523,False
238,1,random,0.32,0.6574,0.8417,0,1,0.1126,True
239,1,random,0.12,0.4648,0.1378,0,1,0.0708,True
240,1,pair,0.1,0.1964,0.1882,0,1,0.041,True
244,1,random,0.32,5.0875,0.3862,0,0,0.0416,False
245,1,single,0.16,0.3062,0.5317,0,1,0.0349,True
249,1,single,0.1,0.2488,0.1454,0,1,0.0411,True
251,0,single,0.1,0.2624,0.1115,1,1,0.0476,False
252,1,random,0.32,5.9655,0.4512,0,1,0.0602,True
255,1,single,0.16,1.0149,0.2135,0,1,0.0684,True
256,1,pair,0.16,0.2513,0.2068,0,0,0.0393,False
257,1,random,0.32,10.6881,0.3493,0,0,0.0434,False
258,1,single,0.16,2.7577,0.213,0,0,0.0859,False
262,0,single,0.16,0.2908,0.1646,1,0,0.0862,True
268,1,single,0.16,0.5851,0.193,0,1,0.0405,True
270,1,random,0.32,10.3564,0.6242,0,0,0.0669,False
271,1,random,0.32,0.3469,0.3522,0,1,0.134,True
272,0,random,0.32,1.2614,0.2987,1,1,0.175,False
274,1,single,0.16,3.2949,0.163,0,1,0.0341,True
275,1,random,0.2,7.411,0.2007,0,0,0.0702,False
276,1,random,0.2,0.2348,0.4749,0,1,0.0328,True
277,0,single,0.1,0.3483,0.1727,1,1,0.0752,False
279,1,random,0.32,0.4432,0.2931,0,1,0.0958,True
280,0,single,0.16,3.1521,0.1855,1,1,0.0316,False
287,1,pair,0.16,0.3413,0.2486,0,1,0.0734,True
293,1,single,0.1,0.1927,0.1283,0,1,0.0496,True
296,1,random,0.32,0.9052,0.4582,0,1,0.0678,True
298,1,single,0.16,0.1915,0.2195,0,1,0.0319,True
299,1,random,0.32,1.1817,0.4647,0,1,0.0465,True
301,1,single,0.1,0.4718,0.1219,0,1,0.0354,True
304,0,single,0.16,1.9097,0.3025,1,1,0.0306,False
305,1,random,0.32,7.9599,nan,0,0,0.0879,False
307,1,random,0.32,13.7706,0.5366,0,0,0.1337,False
308,0,single,0.16,2.9662,0.3541,1,0,0.0454,True
309,1,random,0.32,1.8546,0.3836,0,1,0.0732,True
310,1,random,0.32,2.0969,0.5773,0,1,0.0835,True
311,0,random,0.32,0.423,0.4661,1,1,0.0942,False
312,1,random,0.2,0.6542,0.338,0,1,0.0563,True
314,0,random,0.32,6.0884,0.3448,1,1,0.1541,False
316,1,single,0.06,0.714,0.1086,0,1,0.0421,True
322,0,random,0.2,8.3245,0.3102,1,1,0.0629,False
323,0,single,0.16,0.8652,0.442,1,0,0.0825,True
325,0,random,0.32,0.7699,0.4427,1,1,0.0492,False
326,0,random,0.32,4.6748,0.2425,1,1,0.0654,False
328,0,random,0.32,2.1291,0.3977,1,1,0.03,False
329,0,single,0.16,4.3895,0.1679,1,1,0.0432,False
331,1,random,0.32,8.3359,0.4234,0,0,0.0417,False
332,1,single,0.16,1.267,0.131,0,1,0.0413,True
336,1,random,0.32,0.6016,0.4438,0,1,0.2354,True
339,0,random,0.32,2.8214,0.5811,1,1,0.0489,False
340,0,random,0.32,6.2454,10.0386,1,1,0.0972,False
341,1,random,0.32,1.7829,nan,0,1,0.0959,True
342,1,random,0.2,1.7162,0.2018,0,1,0.0609,True
343,0,single,0.16,1.7642,0.2117,1,0,0.0752,True
344,1,random,0.2,0.266,0.3382,0,1,0.0454,True
345,1,random,0.32,6.6619,0.5021,0,1,0.0555,True
346,1,single,0.16,0.5826,0.1892,0,1,0.0361,True
347,1,single,0.1,0.3842,0.0907,0,0,0.044,False
350,1,random,0.2,0.2811,0.4156,0,1,0.0337,True
351,1,random,0.32,12.4424,0.3996,0,1,0.0572,True
354,1,random,0.32,0.6121,0.6287,0,1,0.0463,True
355,1,single,0.16,3.8796,0.2692,0,1,0.0387,True
358,1,pair,0.16,0.9681,0.538,0,0,0.0376,False
359,1,random,0.12,0.1813,0.1165,0,1,0.0461,True
362,1,single,0.16,0.5139,0.188,0,0,0.0346,False
365,1,random,0.32,5.9415,0.663,0,1,0.033,True
366,1,random,0.2,3.7411,0.3579,0,0,0.0422,False
367,0,random,0.32,1.7495,0.2367,1,0,0.0311,True
369,1,random,0.32,0.9746,0.3104,0,1,0.0513,True
372,1,single,0.16,3.8669,0.3142,0,0,0.0693,False
374,1,random,0.2,0.4191,0.7642,0,1,0.0364,True
375,1,random,0.32,1.2618,0.3151,0,1,0.0561,True
377,0,single,0.16,0.9464,0.2274,1,1,0.0474,False
379,1,random,0.32,3.7262,0.3519,0,1,0.089,True
382,1,single,0.16,0.4603,0.1784,0,0,0.0426,False
385,1,random,0.32,0.6084,0.5191,0,0,0.0401,False
386,1,pair,0.16,0.2504,0.26,0,1,0.0782,True
387,0,random,0.2,0.2933,0.2528,1,0,0.1028,True
389,1,single,0.16,0.5657,0.2868,0,1,0.0359,True
392,1,pair,0.1,0.4306,0.1524,0,0,0.0346,False
396,1,random,0.32,0.3586,0.9068,0,1,0.0409,True
397,0,random,0.12,0.3087,0.2352,1,1,0.031,False
398,1,random,0.32,0.561,0.8823,0,1,0.062,True
399,1,single,0.16,4.127,0.1899,0,1,0.032,True
400,1,random,0.32,1.2848,0.4889,0,0,0.033,False
404,1,random,0.32,2.7761,0.3872,0,1,0.0318,True
407,1,single,0.16,3.317,0.1254,0,1,0.0337,True
409,0,random,0.32,0.4414,0.3941,1,1,0.1533,False
410,1,random,0.12,0.3149,0.1834,0,1,0.0315,True
415,1,random,0.32,1.4098,0.4221,0,0,0.0365,False
416,1,pair,0.16,0.4915,0.1839,0,0,0.0614,False
419,0,single,0.16,2.5369,0.3248,1,0,0.0466,True
420,0,random,0.32,1.8404,0.528,1,0,0.0499,True
424,1,random,0.32,5.1753,0.4125,0,1,0.0979,True
425,0,random,0.32,14.871,0.6992,1,1,0.0493,False
427,1,random,0.32,7.5253,0.365,0,0,0.0739,False
428,1,random,0.32,0.7819,0.4255,0,1,0.0996,True
429,1,random,0.12,0.8165,0.1565,0,0,0.0332,False
433,1,random,0.32,2.5504,0.4126,0,1,0.0437,True
434,1,random,0.32,5.7498,0.2232,0,1,0.047,True
437,1,random,0.32,2.8682,0.3432,0,1,0.0378,True
438,0,random,0.32,1.7304,0.5143,1,1,0.1294,False
440,1,pair,0.16,1.1401,0.2575,0,1,0.0423,True
441,1,random,0.32,6.7288,0.3671,0,0,0.0477,False
443,1,random,0.32,0.7994,0.3386,0,0,0.0627,False
448,1,single,0.16,0.2481,0.1421,0,0,0.0447,False
449,1,single,0.1,0.2308,0.2541,0,1,0.0322,True
451,1,random,0.2,2.4771,0.623,0,1,0.0433,True
452,1,random,0.32,1.0911,0.5237,0,1,0.0377,True
454,1,random,0.32,12.0907,0.5124,0,0,0.0457,False
455,1,pair,0.16,0.3993,0.2743,0,0,0.0405,False
457,1,random,0.12,0.3438,0.2586,0,1,0.0503,True
459,1,random,0.2,0.3464,0.1293,0,1,0.0468,True
462,1,random,0.32,0.6238,0.4868,0,1,0.0454,True
465,1,pair,0.1,0.117,0.1603,0,1,0.0448,True
467,1,random,0.32,1.3341,0.4766,0,1,0.0505,True
470,1,random,0.32,3.5002,0.2824,0,1,0.0316,True
473,0,pair,0.1,0.2346,0.1486,1,1,0.0439,False
475,0,single,0.16,4.5217,0.4191,1,0,0.0406,True
476,1,random,0.32,2.5604,0.2954,0,1,0.1023,True
482,1,random,0.32,0.753,nan,0,1,0.0445,True
483,1,random,0.32,0.8247,0.3302,0,1,0.0723,True
487,1,random,0.2,1.6547,0.2502,0,1,0.0401,True
489,1,random,0.32,5.0784,0.2841,0,1,0.0408,True
494,1,random,0.2,1.3885,0.4013,0,1,0.0665,True
495,1,random,0.32,1.4011,0.4986,0,1,0.0371,True
497,1,random,0.32,0.5543,0.5368,0,1,0.0502,True
499,0,pair,0.16,0.2287,0.2517,1,1,0.0322,False
501,1,random,0.32,0.4052,0.4643,0,1,0.0493,True
502,1,pair,0.16,0.2686,0.2577,0,0,0.047,False
508,0,random,0.2,0.779,0.235,1,0,0.0351,True
509,1,random,0.32,0.4044,0.3764,0,0,0.0693,False
